Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
315881,Cambio de armas,Luisa Valenzuela,"Valenzuela, Luisa",,"=""9875451797""","=""9789875451797""",0,4.03,Grupo Editorial Norma,Paperback,196,2004,1982,,2015/06/26,to-read,to-read (#63),to-read,,,,0,,,0,,,,,,,"European Literature,Spanish Literature|3;Cultural,Latin American|2"
18218630,A Girl Is a Half-formed Thing,Eimear McBride,"McBride, Eimear",,"=""0957185324""","=""9780957185326""",0,3.45,Galley Beggar Press,Paperback,205,2013,2013,,2015/06/26,to-read,to-read (#62),to-read,,,,0,,,0,,,,,,,"Fiction|210;Contemporary|66;Literary Fiction|45;European Literature,Irish Literature|44;Abandoned|36"
20893314,A Brief History of Seven Killings,Marlon James,"James, Marlon",,"=""159448600X""","=""9781594486005""",0,3.86,Riverhead Books,Hardcover,688,2014,2014,,2015/06/26,to-read,to-read (#61),to-read,,,,0,,,0,,,,,,,"Fiction|737;Historical,Historical Fiction|349;Abandoned|139;Literary Fiction|118;Mystery,Crime|117"
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",0,4.20,Anagrama,Paperback,1126,2006,2004,,2015/06/26,to-read,to-read (#60),to-read,,,,0,,,0,,,,,,,"Fiction|1049;Literature|156;Novels|120;Abandoned|93;European Literature,Spanish Literature|92"
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",0,4.31,Scribner,Hardcover,531,2014,2014,,2015/06/26,to-read,to-read (#59),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|8940;Fiction|6226;Historical|1665;War|1122;War,World War II|1025"
62798,The Temple of the Golden Pavilion,Yukio Mishima,"Mishima, Yukio",Ivan Morris,"=""0679433155""","=""9780679433156""",4,3.98,Everyman's Library,Hardcover,304,1995,1956,2017/07/10,2015/06/26,,,read,,,,1,,,0,,,,,,"2017-07-10,2017-07-10","Fiction|272;Cultural,Japan|247;Asian Literature,Japanese Literature|178;Classics|72"
23209971,Girl at War,Sara Nović,"Nović, Sara",,"=""0812996348""","=""9780812996340""",0,3.98,Random House,Hardcover,320,2015,2015,,2015/06/26,to-read,to-read (#58),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|608;Fiction|523;War|197;Historical|109"
12781,The Satanic Verses,Salman Rushdie,"Rushdie, Salman",,"=""0312270828""","=""9780312270827""",0,3.71,Picador USA,Paperback,561,1997,1988,,2015/06/26,to-read,to-read (#57),to-read,,,,0,,,0,,,,,,,"Fiction|1751;Magical Realism|391;Classics|372;Literature|292;Cultural,India|272;Fantasy|257;Religion|205"
240976,The Book of Laughter and Forgetting,Milan Kundera,"Kundera, Milan",Aaron Asher,"=""0060932147""","=""9780060932145""",0,4.01,HarperPerennial Modern Classics,Paperback,313,1999,1979,,2015/06/26,to-read,to-read (#56),to-read,,,,0,,,0,,,,,,,"Fiction|240;Literature|142;European Literature,Czech Literature|140;Novels|114;Philosophy|108;Classics|100"
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",0,4.08,Harper Perennial,Paperback,320,2009,1984,,2015/06/26,to-read,to-read (#55),to-read,,,,0,,,0,,,,,,,Fiction|4210;Classics|1927;Philosophy|905;Literature|670;Novels|578
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1400044162""","=""9781400044160""",0,4.28,Knopf,Hardcover,433,2006,2006,,2015/06/26,to-read,to-read (#54),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|931;Cultural,Africa|891;Western Africa,Nigeria|274;War|247;Historical|201;Literature,African Literature|160"
12857,The Gambler,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Constance Garnett, Gary Saul Morson","=""0812966937""","=""9780812966930""",0,3.88,Modern Library,Paperback,188,2003,1866,,2015/06/26,to-read,to-read (#53),to-read,,,,0,,,0,,,,,,,"Classics|663;Fiction|472;Cultural,Russia|330;Literature,Russian Literature|279;Novels|119"
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,"=""0452287065""","=""9780452287068""",4,3.99,Plume,Paperback,216,2005,1970,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|2307;Classics|1166;Historical,Historical Fiction|405;Cultural,African American|393;Literature|271"
428210,"The Evolution Man: Or, How I Ate My Father",Roy  Lewis,"Lewis, Roy",,"=""0679750096""","=""9780679750093""",4,3.70,Vintage,Paperback,224,1994,1960,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|56;Humor|48;Historical,Historical Fiction|16"
540020,The Day of the Jackal,Frederick Forsyth,"Forsyth, Frederick",,"=""0553266306""","=""9780553266306""",0,4.25,Bantam,Paperback,384,1982,1971,,2015/06/26,to-read,to-read (#52),to-read,,,,0,,,0,,,,,,,"Fiction|786;Mystery|221;Mystery,Crime|167;Thriller|146;Spy Thriller,Espionage|139;Historical,Historical Fiction|116"
4982,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""1857988841""","=""9781857988840""",0,4.16,Gollancz,Paperback,224,1999,1959,,2015/06/26,to-read,to-read (#51),to-read,,,,0,,,0,,,,,,,Science Fiction|1573;Classics|414;Fiction|197;Humor|194
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",0,4.01,Random House,Paperback,509,2004,2004,,2015/06/26,to-read,to-read (#50),to-read,,,,0,,,0,,,,,,,"Science Fiction|1930;Fiction|1228;Historical,Historical Fiction|896;Science Fiction,Dystopia|594"
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",0,3.66,Vintage,Paperback,259,1992,1962,,2015/06/26,to-read,to-read (#49),to-read,,,,0,,,0,,,,,,,"Science Fiction|3095;Fiction|2234;Science Fiction,Alternate History|741;Science Fiction,Dystopia|622;Classics|531"
24770,"Uglies (Uglies, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""0689865384""","=""9780689865381""",3,3.86,Simon Pulse,Paperback,425,2005,2005,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Young Adult|6831;Science Fiction,Dystopia|4043;Science Fiction|2541"
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Weidenfeld,Paperback,416,1994,1980,,2015/06/26,to-read,to-read (#48),to-read,,,,0,,,0,,,,,,,"Fiction|3758;Humor|1090;Literature|383;Humor,Comedy|300"
43944,Suite Française,Irène Némirovsky,"Némirovsky, Irène",Sandra Smith,"=""1400096278""","=""9781400096275""",0,3.82,Vintage,Paperback,431,2007,2004,,2015/06/26,to-read,to-read (#47),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|981;Cultural,France|383;War,World War II|241;War|199;Historical|170"
28407,"Germinal (Les Rougon-Macquart, #13)",Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",3,4.10,Penguin Classics,Paperback,592,2004,1885,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Classics|672;Fiction|417;Cultural,France|271;European Literature,French Literature|133"
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Lee Fahnestock, Norman MacAfee","=""0451525264""","=""9780451525260""",3,4.14,Signet Classics,Mass Market Paperback,1463,1987,1862,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|3953;Historical,Historical Fiction|2103;Classics|2048;Literature|893;Cultural,France|766;Historical|599"
6101138,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,"Mantel, Hilary",,"=""0007230206""","=""9780007230204""",0,3.85,HarperCollins Publishers Ltd,Paperback,653,2010,2009,,2015/06/26,to-read,to-read (#46),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|4661;Fiction|2280;Historical|903;Abandoned|437;European Literature,British Literature|299;Literature|195;Unfinished|194;Literary Fiction|187;Audiobook|175;English History,Tudor Period|174"
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",0,4.34,Riverhead,Hardcover,372,2007,2007,,2015/06/26,to-read,to-read (#45),to-read,,,,0,,,0,,,,,,,"Fiction|6764;Historical,Historical Fiction|2775;Contemporary|756"
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",0,3.88,Anchor Books,Paperback,351,2003,2001,,2015/06/26,to-read,to-read (#44),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|3001;Romance|1212;Classics|995;Fiction|742;Historical|700"
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""0316921173""","=""9780316921176""",0,4.31,Back Bay Books,Paperback,1088,2005,1996,,2015/06/26,to-read,to-read (#43),to-read,,,,0,,,0,,,,,,,Fiction|2888;Abandoned|388;Classics|385;Literature|360;Novels|297
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""0345404475""","=""9780345404473""",0,4.08,Del Rey / Ballantine Books,Paperback,249,1996,1968,,2015/06/26,to-read,to-read (#42),to-read,,,,0,,,0,,,,,,,"Science Fiction|5284;Science Fiction,Dystopia|982;Science Fiction Fantasy|530;Science Fiction,Cyberpunk|493"
6952,Like Water for Chocolate,Laura Esquivel,"Esquivel, Laura","Thomas  Christensen, Carol Christensen","=""0552995878""","=""9780552995870""",0,3.94,Random House Black Swan,Paperback,224,1993,1989,,2015/06/26,to-read,to-read (#41),to-read,,,,0,,,0,,,,,,,"Fiction|2503;Romance|1033;Magical Realism|934;Historical,Historical Fiction|531;Classics|416;Fantasy|364;Food and Drink,Food|313;European Literature,Spanish Literature|202;Novels|169;Adult Fiction|167"
9969571,Ready Player One,Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",0,4.31,Crown Publishers,Hardcover,374,2011,2011,,2015/06/26,to-read,to-read (#40),to-read,,,,0,,,0,,,,,,,"Science Fiction|7228;Fiction|4806;Young Adult|2254;Science Fiction,Dystopia|2239;Fantasy|2066"
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",0,4.13,Vintage International,Paperback,467,2006,2002,,2015/06/26,to-read,to-read (#39),to-read,,,,0,,,0,,,,,,,"Fiction|3561;Magical Realism|994;Cultural,Japan|956;Fantasy|831;Asian Literature,Japanese Literature|752;Contemporary|487"
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Louise Maude, Aylmer Maude","=""0345803922""","=""9780345803924""",5,4.02,Vintage,Paperback,964,2012,1877,2016/08/08,2015/06/26,,,read,,,,1,,,0,,,,,,"2016-04-11,2016-08-08","Classics|13768;Fiction|5126;Cultural,Russia|1373;Romance|1224"
19288239,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0385352107""","=""9780385352109""",0,3.82,Knopf Publishing Group,Hardcover,386,2014,2013,,2015/06/26,to-read,to-read (#39),to-read,,,,0,,,0,,,,,,,"Fiction|1753;Cultural,Japan|485;Asian Literature,Japanese Literature|341;Contemporary|288"
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271080""","=""9780307271082""",3,4.26,Knopf,Hardcover,477,2013,2013,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|3139;Cultural,Africa|876;Contemporary|546;Literary Fiction|323;Feminism|309"
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Richard Howard, Dom Marcos Barbosa, Melina Karakosta","=""0156012197""","=""9780156012195""",5,4.28,"Harcourt, Inc.",Paperback,83,2000,1943,,2015/06/26,,,read,,,,1,,,0,,,,,,,Classics|9528;Fiction|5280;Fantasy|3800;Childrens|2724
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",3,3.94,Alfred A. Knopf,Hardcover,399,1996,1995,,2015/06/26,,,read,,,,1,,,0,,,,,,,Fantasy|18734;Young Adult|6313;Fiction|4162
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",4,4.45,Bantam,Mass Market Paperback,848,2005,1996,,2015/06/26,,,read,,,,1,,,0,,,,,,,Science Fiction Fantasy|1339;Science Fiction|431
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim  Dale, Alicia Dellepiane Rawson, Jesper Christensen, Μάια Ρούτσου, Alicia Dellepiane, Hanna Lützen","=""0439554934""","=""9780439554930""",4,4.44,Scholastic Inc,Hardcover,320,1997,1997,,2015/06/26,,,read,,,,1,,,0,,,,,,,Fantasy|48134;Young Adult|15130;Fiction|13477
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393312836""","=""9780393312836""",0,3.98,W. W. Norton & Company,Paperback,212,1995,1962,,2015/06/26,to-read,to-read (#37),to-read,,,,0,,,0,,,,,,,"Science Fiction|1304;Science Fiction,Dystopia|1276;Classics|940;Literature|702;Fiction|559;Novels|455"
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",0,4.13,Vintage,Paperback,309,2006,2005,,2015/06/26,to-read,to-read (#36),to-read,,,,0,,,0,,,,,,,"Fiction|1101;Thriller|439;Mystery,Crime|378;Westerns|325;Literature|267;Mystery|262"
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto","William Weaver, Seán Barrett","=""0156001314""","=""9780156001311""",0,4.11,Harvest Books,Paperback,536,1994,1980,,2015/06/26,to-read,to-read (#35),to-read,,,,0,,,0,,,,,,,"Fiction|3478;Historical,Historical Fiction|3059;Mystery|2157;Classics|1365;Historical|762;Literature|579"
343,Perfume: The Story of a Murderer,Patrick Süskind,"Süskind, Patrick",John E. Woods,"=""0140120831""","=""9780140120837""",4,4.00,Penguin Books,Paperback,263,1987,1985,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|2675;Historical,Historical Fiction|1503;Classics|1334;Horror|905;Mystery|561;Mystery,Crime|523"
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Young Adult|26158;Fiction|13948;Science Fiction,Dystopia|13093;Fantasy|10928;Science Fiction|8858;Romance|3373;Adventure|3197;Young Adult,Teen|1772;Apocalyptic,Post Apocalyptic|1463;Action|1264"
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2015/06/26,to-read,to-read (#34),to-read,,,,0,,,0,,,,,,,"Fiction|2649;Horror|1753;Classics|553;Thriller|509;Mystery,Crime|344"
2153405,Still Alice,Lisa Genova,"Genova, Lisa",,"=""0595440096""","=""9780595440092""",0,4.30,iUniverse,Paperback,292,2007,2007,,2015/06/26,to-read,to-read (#33),to-read,,,,0,,,0,,,,,,,Contemporary|592;Fiction|437;Psychology|303;Book Club|296
7331435,A Visit from the Goon Squad,Jennifer Egan,"Egan, Jennifer",,"=""0307592839""","=""9780307592835""",3,3.64,Knopf,Hardcover,288,2010,2010,2015/07/12,2015/06/26,,,read,,,,1,,,0,,,,,,"2015-07-11,2015-07-12",Fiction|3115;Contemporary|447;Music|412;Short Stories|388
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""0375831002""","=""9780375831003""",4,4.36,Knopf Books for Young Readers,Hardcover,552,2006,2005,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Historical,Historical Fiction|13847;Fiction|9377;Young Adult|8761"
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",0,3.97,Mariner Books,Paperback,326,2006,2005,,2015/06/26,to-read,to-read (#32),to-read,,,,0,,,0,,,,,,,"Fiction|4467;Contemporary|871;Historical,Historical Fiction|482"
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",0,4.02,Vintage Books,Paperback,296,2000,1987,,2015/06/26,to-read,to-read (#31),to-read,,,,0,,,0,,,,,,,"Asian Literature,Japanese Literature|806;Romance|787;Contemporary|730;Literature|415"
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",5,3.95,Knopf,Hardcover,241,2006,2006,2016/01/12,2015/06/26,,,read,,,,1,,,0,,,,,,"2016-01-11,2016-01-12","Fiction|7904;Science Fiction|2132;Science Fiction,Dystopia|1749;Apocalyptic,Post Apocalyptic|1688"
930,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""0739326228""","=""9780739326220""",0,4.08,Random House Large Print Publishing,Hardcover,434,2005,1997,,2015/06/26,to-read,to-read (#30),to-read,,,,0,,,0,,,,,,,"Fiction|8202;Historical,Historical Fiction|7275;Romance|1814;Historical|1766;Cultural,Japan|1300;Classics|1218"
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269752""","=""9780307269751""",0,4.11,Knopf,Hardcover,465,2008,2005,,2015/06/26,to-read,to-read (#29),to-read,,,,0,,,0,,,,,,,"Fiction|10478;Mystery|9191;Thriller|4790;Mystery,Crime|3289"
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",0,4.20,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2015/06/26,to-read,to-read (#28),to-read,,,,0,,,0,,,,,,,Fiction|5191;Contemporary|969;Classics|739;Thriller|674;Novels|449
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",0,3.80,Vintage Books ,Paperback,288,2010,2005,,2015/06/26,to-read,to-read (#28),to-read,,,,0,,,0,,,,,,,"Fiction|5432;Science Fiction|2490;Science Fiction,Dystopia|1915"
2187,Middlesex,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0312422156""","=""9780312422158""",4,3.98,Picador,Paperback,529,2002,2002,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|6189;Historical,Historical Fiction|869;Contemporary|768"
7937843,Room,Emma Donoghue,"Donoghue, Emma",حکیمه مردانی,"=""0316098337""","=""9780316098335""",0,4.03,"Little, Brown and Company",Hardcover,321,2010,2010,,2015/06/26,to-read,to-read (#26),to-read,,,,0,,,0,,,,,,,Fiction|5999;Contemporary|1457;Adult|730;Adult Fiction|652
18619684,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""""","=""9781939126016""",0,3.95,Zola Books,ebook,500,2013,2003,,2015/06/26,to-read,to-read (#25),to-read,,,,0,,,0,,,,,,,"Fiction|8666;Romance|4828;Fantasy|3032;Science Fiction,Time Travel|2338;Science Fiction|2024"
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""1594480001""","=""9781594480003""",0,4.26,Riverhead Books,Paperback,391,2004,2003,,2015/06/26,to-read,to-read (#24),to-read,,,,0,,,0,,,,,,,"Fiction|11825;Historical,Historical Fiction|3807;Contemporary|1219"
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",4,4.23,Pantheon,Paperback,153,2004,2000,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Sequential Art,Graphic Novels|3626;Nonfiction|1493;Sequential Art,Comics|1319;Autobiography,Memoir|1188;Biography|565"
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",3,3.85,Vintage Contemporaries,Paperback,226,2004,2003,,2015/06/26,,,read,,,,1,,,0,,,,,,,Fiction|1219;Young Adult|408;Classics|251
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Burton Pike,"=""0812969901""","=""9780812969900""",0,3.63,Modern Library,Paperback,176,2005,1774,,2015/06/26,to-read,to-read (#23),to-read,,,,0,,,0,,,,,,,"Classics|1899;Fiction|896;European Literature,German Literature|308;Literature|255;Romance|217"
13214,I Know Why the Caged Bird Sings,Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",0,4.19,Bantam,Mass Market Paperback,246,1993,1969,,2015/06/26,to-read,to-read (#22),to-read,,,,0,,,0,,,,,,,"Nonfiction|2457;Classics|2197;Autobiography,Memoir|1491;Biography|1108;Biography,Autobiography|552"
30933,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926345""","=""9780316926348""",4,3.99,Back Bay Books,Paperback,351,1982,1945,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Classics|2107;Fiction|1747;Historical,Historical Fiction|347;Literature|271;European Literature,British Literature|202"
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,"=""0141183535""","=""9780141183534""",0,4.10,"Penguin Books, Limited (UK)",Mass Market Paperback,112,2002,1929,,2015/06/26,to-read,to-read (#21),to-read,,,,0,,,0,,,,,,,"Classics|2497;Nonfiction|2168;Feminism|1513;Writing,Essays|706"
6149,Beloved,Toni Morrison,"Morrison, Toni",,"=""1400033411""","=""9781400033416""",0,3.77,Vintage,Paperback,324,2004,1987,,2015/06/26,to-read,to-read (#20),to-read,,,,0,,,0,,,,,,,"Fiction|3978;Classics|2477;Historical,Historical Fiction|1501;Literature|550;Cultural,African American|467;Magical Realism|443"
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",4,4.10,Puffin,Paperback,176,2005,1964,,2015/06/26,,,read,,,,1,,,0,,,,,,,Childrens|3161;Fantasy|2801;Fiction|2651;Classics|2388
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",0,4.18,Penguin,Paperback,306,1999,1963,,2015/06/26,to-read,to-read (#19),to-read,,,,0,,,0,,,,,,,"Fiction|4479;Classics|2557;Science Fiction|2309;Literature|557;Humor|549;Novels|390;Science Fiction,Dystopia|343;Literature,American|283;Fantasy|180;Literature,20th Century|150"
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""0345391802""","=""9780345391803""",0,4.20,Del Rey Books,Mass Market Paperback,216,1995,1979,,2015/06/26,to-read,to-read (#18),to-read,,,,0,,,0,,,,,,,Science Fiction|11107;Fiction|7134;Humor|4454;Fantasy|3463;Classics|2882
12220,A Streetcar Named Desire,Tennessee Williams,"Williams, Tennessee",,"=""0822210894""","=""9780822210894""",0,3.97,Dramatists Play Service,Paperback,107,1952,1947,,2015/06/26,to-read,to-read (#17),to-read,,,,0,,,0,,,,,,,"Plays|3428;Classics|2940;Drama|1112;Fiction|909;Academic,School|444"
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140003468X""","=""9781400034680""",0,3.89,Vintage International,Paperback,348,2003,1985,,2015/06/26,to-read,to-read (#16),to-read,,,,0,,,0,,,,,,,"Historical,Historical Fiction|964;Novels|446;Classics|430;Fiction|270"
17690,The Trial,Franz Kafka,"Kafka, Franz","Edwin Muir, Willa Muir, Max Brod","=""0099428644""","=""9780099428640""",4,3.98,Vintage Classics,Paperback,255,2001,1925,2016/01/30,2015/06/26,,,read,,,,1,,,0,,,,,,"2016-01-27,2016-01-30","Classics|3255;Fiction|2985;Literature|667;Philosophy|530;European Literature,German Literature|459;Novels|364"
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""0385474547""","=""9780385474542""",4,3.61,Anchor Books,Paperback,209,1994,1958,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Fiction|4000;Classics|2976;Cultural,Africa|1404;Historical,Historical Fiction|1308;Academic,School|732;Literature|581"
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",4,4.23,St. Martin's Griffin,Paperback,264,2004,1939,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Mystery|8945;Classics|4050;Fiction|3351;Mystery,Crime|1651;Thriller|979"
7588,A Portrait of the Artist as a Young Man,James Joyce,"Joyce, James",Seamus Deane,"=""0142437344""","=""9780142437346""",0,3.61,Penguin Classics,Paperback,329,2003,1916,,2015/06/26,to-read,to-read (#15),to-read,,,,0,,,0,,,,,,,"Classics|3089;Fiction|2401;Literature|600;European Literature,Irish Literature|359;Novels|314"
338798,Ulysses,James Joyce,"Joyce, James",,"=""0679722769""","=""9780679722762""",0,3.74,Vintage,Paperback,810,1990,1922,,2015/06/26,to-read,to-read (#14),to-read,,,,0,,,0,,,,,,,"Classics|3384;Fiction|2382;Literature|614;Novels|299;European Literature,Irish Literature|298;Cultural,Ireland|292;Abandoned|221"
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452011876""","=""9780452011878""",0,3.68,Plume,Paperback,1168,1999,1957,,2015/06/26,to-read,to-read (#13),to-read,,,,0,,,0,,,,,,,Fiction|4413;Classics|3200;Philosophy|1724;Literature|528;Politics|426
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""0684803356""","=""9780684803357""",4,3.96,Scribner,Paperback,471,1995,1940,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Classics|4212;Fiction|2859;Literature|625;Historical,Historical Fiction|514;War|514"
102868,A Study in Scarlet,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",3,4.15,Digireads.com,Paperback,108,2005,1887,,2015/06/26,,,read,,,,1,,,0,,,,,,,"Classics|4550;Mystery|4119;Fiction|2062;Mystery,Crime|1156;Mystery,Detective|489"
4934,The Brothers Karamazov,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,4.30,"Farrar, Straus and Giroux",Paperback,796,2002,1880,,2015/06/26,to-read,to-read (#12),to-read,,,,0,,,0,,,,,,,"Cultural,Russia|1237;Literature|996;Literature,Russian Literature|859;Philosophy|646;Literature,19th Century|285"
14836,Midnight's Children,Salman Rushdie,"Rushdie, Salman",,"=""0099578514""","=""9780099578512""",0,3.99,Vintage,Paperback,647,1995,1981,,2015/06/26,to-read,to-read (#11),to-read,,,,0,,,0,,,,,,,"Fiction|2366;Cultural,India|800;Magical Realism|649;Classics|634;Historical,Historical Fiction|521;Literature|309;Fantasy|303"
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,4.47,Grove Press,Paperback,174,1994,1944,,2015/06/26,to-read,to-read (#10),to-read,,,,0,,,0,,,,,,,"Short Stories|789;Fiction|788;Classics|350;Literature|199;Magical Realism|182;Fantasy|164;European Literature,Spanish Literature|163"
